,trials,multiplications,threads,time,implementation,batchsize,effective_multiplications
2846,2357,1899,1,11.225244822,tensorflow_cpu,32,4475943
2847,70,377,1,1.482078533,tensorflow_cpu,8,26390
2848,1943,786,1,4.624205605,tensorflow_cpu,32,1527198
2849,2491,793,1,5.624248963,tensorflow_cpu,32,1975363
2850,1824,1750,1,12.627471607,tensorflow_cpu,8,3192000
2851,2362,334,1,1.903182493,tensorflow_cpu,256,788908
2852,692,754,1,2.460903036,tensorflow_cpu,32,521768
2853,199,1937,1,2.715058846,tensorflow_cpu,8,385463
2854,2404,278,1,1.818755469,tensorflow_cpu,256,668312
2855,2148,1916,1,6.918899715,tensorflow_cpu,64,4115568
2856,2385,2158,1,4.757181511,tensorflow_cpu,256,5146830
2857,1474,119,1,1.820213158,tensorflow_cpu,32,175406
2858,2294,1250,1,3.108329837,tensorflow_cpu,256,2867500
2859,928,560,1,2.587591281,tensorflow_cpu,32,519680
2860,2125,927,1,5.637590131,tensorflow_cpu,32,1969875
2861,1728,1953,1,8.691239043,tensorflow_cpu,32,3374784
2862,1627,1192,1,3.99535345,tensorflow_cpu,64,1939384
2863,1480,1352,1,4.116184189,tensorflow_cpu,64,2000960
2864,2026,1846,1,6.441617729,tensorflow_cpu,64,3739996
2865,2042,1257,1,4.807339077,tensorflow_cpu,64,2566794
2866,389,905,1,2.134435925,tensorflow_cpu,32,352045
2867,861,114,1,1.598232397,tensorflow_cpu,32,98154
2868,248,337,1,1.543368552,tensorflow_cpu,32,83576
2869,537,2333,1,4.063186463,tensorflow_cpu,32,1252821
2870,1511,2347,1,9.066512797,tensorflow_cpu,32,3546317
2871,1269,519,1,1.753026716,tensorflow_cpu,256,658611
2872,2291,40,1,1.454023319,tensorflow_cpu,256,91640
2873,92,1965,1,1.393136236,tensorflow_cpu,256,180780
2874,290,1861,1,3.294872717,tensorflow_cpu,8,539690
2875,469,949,1,2.026617646,tensorflow_cpu,64,445081
2876,2006,657,1,3.209893809,tensorflow_cpu,64,1317942
2877,2054,2163,1,7.545673034,tensorflow_cpu,64,4442802
2878,219,139,1,1.457582562,tensorflow_cpu,32,30441
2879,1540,269,1,2.936884228,tensorflow_cpu,8,414260
2880,1786,2436,1,16.864563986,tensorflow_cpu,8,4350696
2881,411,2336,1,4.715342838,tensorflow_cpu,8,960096
2882,321,1674,1,3.28140303,tensorflow_cpu,8,537354
2883,86,1558,1,1.615270237,tensorflow_cpu,32,133988
2884,2124,43,1,1.536670863,tensorflow_cpu,64,91332
2885,1696,1698,1,5.278661841,tensorflow_cpu,64,2879808
2886,2325,983,1,9.504627431,tensorflow_cpu,8,2285475
2887,605,771,1,2.3683329,tensorflow_cpu,32,466455
2888,1541,2151,1,8.575386405,tensorflow_cpu,32,3314691
2889,10,2216,1,1.389144983,tensorflow_cpu,32,22160
2890,1860,1407,1,10.920642519,tensorflow_cpu,8,2617020
2891,1471,2143,1,3.210271467,tensorflow_cpu,256,3152353
2892,1978,122,1,1.528079768,tensorflow_cpu,256,241316
2893,429,2417,1,5.0793357,tensorflow_cpu,8,1036893
2894,864,238,1,2.152204993,tensorflow_cpu,8,205632
2895,1605,2303,1,14.407124059,tensorflow_cpu,8,3696315
2896,1879,1526,1,11.735507589,tensorflow_cpu,8,2867354
2897,1647,130,1,1.519468166,tensorflow_cpu,256,214110
2898,209,1227,1,1.390677963,tensorflow_cpu,256,256443
2899,492,2203,1,1.767968511,tensorflow_cpu,256,1083876
2900,1501,2300,1,13.490121177,tensorflow_cpu,8,3452300
2901,2120,873,1,3.956595413,tensorflow_cpu,64,1850760
2902,1525,2229,1,13.358580394,tensorflow_cpu,8,3399225
2903,1178,2064,1,2.8218825,tensorflow_cpu,256,2431392
2904,1698,1118,1,8.071635296,tensorflow_cpu,8,1898364
2905,839,1488,1,2.141741473,tensorflow_cpu,256,1248432
2906,2320,999,1,2.96321819,tensorflow_cpu,256,2317680
2907,2032,1423,1,5.278158949,tensorflow_cpu,64,2891536
2908,1793,11,1,1.406920222,tensorflow_cpu,256,19723
2909,409,1092,1,2.329453719,tensorflow_cpu,32,446628
2910,2059,297,1,3.605775253,tensorflow_cpu,8,611523
2911,685,1182,1,3.096300258,tensorflow_cpu,32,809670
2912,417,631,1,1.494340901,tensorflow_cpu,256,263127
2913,1056,2015,1,5.856279072,tensorflow_cpu,32,2127840
2914,182,34,1,1.403479089,tensorflow_cpu,32,6188
2915,1796,158,1,1.789799493,tensorflow_cpu,64,283768
2916,1671,1717,1,3.191315417,tensorflow_cpu,256,2869107
2917,2221,347,1,1.868783889,tensorflow_cpu,256,770687
2918,1799,2159,1,6.739161704,tensorflow_cpu,64,3884041
2919,568,1132,1,1.773828652,tensorflow_cpu,256,642976
2920,2406,865,1,8.776233823,tensorflow_cpu,8,2081190
2921,2010,511,1,5.153084593,tensorflow_cpu,8,1027110
2922,1254,2073,1,4.818695927,tensorflow_cpu,64,2599542
2923,598,1368,1,2.485232641,tensorflow_cpu,64,818064
2924,243,512,1,1.630660351,tensorflow_cpu,32,124416
2925,783,2110,1,4.828161668,tensorflow_cpu,32,1652130
2926,635,548,1,2.137134848,tensorflow_cpu,32,347980
2927,2325,475,1,5.560405273,tensorflow_cpu,8,1104375
2928,290,777,1,1.661576041,tensorflow_cpu,64,225330
2929,2022,2430,1,7.948196002,tensorflow_cpu,64,4913460
2930,973,2097,1,5.762389441,tensorflow_cpu,32,2040381
2931,725,278,1,1.480710773,tensorflow_cpu,256,201550
2932,267,634,1,1.500811816,tensorflow_cpu,256,169278
2933,1579,267,1,1.66804385,tensorflow_cpu,256,421593
2934,1013,781,1,1.788770727,tensorflow_cpu,256,791153
2935,2483,1011,1,6.913571877,tensorflow_cpu,32,2510313
2936,2217,1179,1,7.097448824,tensorflow_cpu,32,2613843
2937,1137,1574,1,7.794103979,tensorflow_cpu,8,1789638
2938,47,2489,1,1.39235382,tensorflow_cpu,256,116983
2939,1397,2099,1,3.198718817,tensorflow_cpu,256,2932303
2940,1042,3,1,1.389907421,tensorflow_cpu,256,3126
2941,603,1331,1,2.429113975,tensorflow_cpu,64,802593
2942,487,563,1,2.36119172,tensorflow_cpu,8,274181
2943,2012,1619,1,3.322575513,tensorflow_cpu,256,3257428
2944,1547,244,1,1.654486068,tensorflow_cpu,256,377468
2945,2325,1822,1,4.26036352,tensorflow_cpu,256,4236150
2946,863,453,1,2.798500434,tensorflow_cpu,8,390939
2947,740,301,1,1.948406668,tensorflow_cpu,32,222740
2948,1478,1943,1,7.742949017,tensorflow_cpu,32,2871754
2949,755,1015,1,1.74143761,tensorflow_cpu,256,766325
2950,2143,2380,1,4.717910676,tensorflow_cpu,256,5100340
2951,284,907,1,2.316289873,tensorflow_cpu,8,257588
2952,464,1705,1,2.483384511,tensorflow_cpu,64,791120
2953,2433,284,1,3.844922717,tensorflow_cpu,8,690972
2954,1648,183,1,2.496275044,tensorflow_cpu,8,301584
2955,2036,1708,1,6.097916328,tensorflow_cpu,64,3477488
2956,1930,270,1,1.71337527,tensorflow_cpu,256,521100
2957,1182,310,1,2.201597736,tensorflow_cpu,32,366420
2958,1464,2397,1,8.899186117,tensorflow_cpu,32,3509208
2959,1995,1593,1,5.786739017,tensorflow_cpu,64,3178035
2960,116,2040,1,2.178559634,tensorflow_cpu,8,236640
2961,1266,1951,1,2.737983884,tensorflow_cpu,256,2469966
2962,2260,2477,1,4.838075459,tensorflow_cpu,256,5598020
2963,2095,1591,1,8.730557338,tensorflow_cpu,32,3333145
2964,606,2071,1,5.729153876,tensorflow_cpu,8,1255026
2965,1516,407,1,3.64894189,tensorflow_cpu,8,617012
2966,2133,2287,1,4.59940621,tensorflow_cpu,256,4878171
2967,480,2274,1,2.771281775,tensorflow_cpu,64,1091520
2968,270,1966,1,3.234118212,tensorflow_cpu,8,530820
2969,162,305,1,1.479508092,tensorflow_cpu,32,49410
2970,455,1252,1,1.601140003,tensorflow_cpu,256,569660
2971,2294,1775,1,10.161365713,tensorflow_cpu,32,4071850
2972,2057,2316,1,11.928070709,tensorflow_cpu,32,4764012
2973,116,2403,1,2.339876843,tensorflow_cpu,8,278748
2974,2231,2364,1,8.467838562,tensorflow_cpu,64,5274084
2975,1201,2075,1,6.84213911,tensorflow_cpu,32,2492075
2976,216,870,1,1.391328772,tensorflow_cpu,256,187920
2977,2285,2372,1,21.129350458,tensorflow_cpu,8,5420020
2978,2071,1159,1,2.991957937,tensorflow_cpu,256,2400289
2979,2188,2237,1,8.073961441,tensorflow_cpu,64,4894556
2980,1614,409,1,2.2759292,tensorflow_cpu,64,660126
2981,901,1534,1,4.384858742,tensorflow_cpu,32,1382134
2982,2055,718,1,3.425410261,tensorflow_cpu,64,1475490
2983,328,497,1,1.473656676,tensorflow_cpu,256,163016
2984,477,37,1,1.466369894,tensorflow_cpu,8,17649
2985,2225,491,1,5.376218798,tensorflow_cpu,8,1092475
2986,852,251,1,1.52028809,tensorflow_cpu,256,213852
2987,1990,1730,1,8.894275753,tensorflow_cpu,32,3442700
2988,899,552,1,2.073493288,tensorflow_cpu,64,496248
2989,1243,1458,1,5.190177638,tensorflow_cpu,32,1812294
2990,1849,1337,1,2.991558439,tensorflow_cpu,256,2472113
2991,240,677,1,1.391237781,tensorflow_cpu,256,162480
2992,365,1833,1,2.789141602,tensorflow_cpu,32,669045
2993,613,746,1,2.419170488,tensorflow_cpu,32,457298
2994,2457,1546,1,15.024588072,tensorflow_cpu,8,3798522
2995,206,1900,1,1.87698388,tensorflow_cpu,64,391400
2996,2181,1247,1,7.381317075,tensorflow_cpu,32,2719707
2997,1941,1954,1,3.713861313,tensorflow_cpu,256,3792714
2998,1093,1635,1,3.833195021,tensorflow_cpu,64,1787055
2999,1136,484,1,1.72697394,tensorflow_cpu,256,549824
3000,54,2183,1,1.533786763,tensorflow_cpu,32,117882
3001,461,1744,1,4.167090293,tensorflow_cpu,8,803984
3002,1192,2413,1,3.055094482,tensorflow_cpu,256,2876296
3003,1289,1372,1,5.14874617,tensorflow_cpu,32,1768508
3004,491,1659,1,2.390674087,tensorflow_cpu,64,814569
3005,1549,682,1,5.321187207,tensorflow_cpu,8,1056418
3006,742,1249,1,4.653753039,tensorflow_cpu,8,926758
3007,1059,2149,1,6.382585288,tensorflow_cpu,32,2275791
3008,272,1516,1,2.253045417,tensorflow_cpu,32,412352
3009,1697,1731,1,7.681359998,tensorflow_cpu,32,2937507
3010,1321,1578,1,5.921683201,tensorflow_cpu,32,2084538
3011,1446,1063,1,3.434291039,tensorflow_cpu,64,1537098
3012,687,445,1,1.774775084,tensorflow_cpu,64,305715
3013,2111,2357,1,8.128528082,tensorflow_cpu,64,4975627
3014,455,1909,1,3.182773895,tensorflow_cpu,32,868595
3015,488,1567,1,4.053635342,tensorflow_cpu,8,764696
3016,1224,141,1,1.493965981,tensorflow_cpu,256,172584
3017,243,2240,1,3.245869383,tensorflow_cpu,8,544320
3018,806,112,1,1.582107129,tensorflow_cpu,32,90272
3019,1412,1628,1,4.546605826,tensorflow_cpu,64,2298736
3020,185,274,1,1.393021431,tensorflow_cpu,256,50690
3021,1371,512,1,3.884982247,tensorflow_cpu,8,701952
3022,875,575,1,3.21030546,tensorflow_cpu,8,503125
3023,516,103,1,1.512902633,tensorflow_cpu,32,53148
3024,1175,58,1,1.677254505,tensorflow_cpu,8,68150
3025,163,453,1,1.387588779,tensorflow_cpu,256,73839
3026,1213,965,1,5.614141288,tensorflow_cpu,8,1170545
3027,381,1330,1,2.44148721,tensorflow_cpu,32,506730
3028,873,380,1,1.815613803,tensorflow_cpu,64,331740
3029,910,1427,1,3.125645078,tensorflow_cpu,64,1298570
3030,284,1596,1,1.664127708,tensorflow_cpu,256,453264
3031,299,1984,1,1.720135647,tensorflow_cpu,256,593216
3032,650,1375,1,4.504667259,tensorflow_cpu,8,893750
3033,2369,973,1,10.163444345,tensorflow_cpu,8,2305037
3034,307,928,1,1.546230369,tensorflow_cpu,256,284896
3035,84,2054,1,1.98345177,tensorflow_cpu,8,172536
3036,1823,2132,1,6.680762679,tensorflow_cpu,64,3886636
3037,2404,1864,1,4.331370731,tensorflow_cpu,256,4481056
3038,1120,2106,1,6.511649583,tensorflow_cpu,32,2358720
3039,1467,1570,1,9.463664259,tensorflow_cpu,8,2303190
3040,259,800,1,1.832018245,tensorflow_cpu,32,207200
3041,1887,2310,1,17.448137309,tensorflow_cpu,8,4358970
3042,1406,782,1,2.875142033,tensorflow_cpu,64,1099492
3043,752,1443,1,5.223984372,tensorflow_cpu,8,1085136
3044,471,220,1,1.791354694,tensorflow_cpu,8,103620
3045,1644,1195,1,2.614428974,tensorflow_cpu,256,1964580
3046,361,1951,1,3.909162198,tensorflow_cpu,8,704311
3047,370,1889,1,2.874161137,tensorflow_cpu,32,698930
3048,2276,142,1,2.597849783,tensorflow_cpu,8,323192
3049,1075,1443,1,3.380322057,tensorflow_cpu,64,1551225
3050,2404,1308,1,5.597902096,tensorflow_cpu,64,3144432
3051,1932,1876,1,9.197040433,tensorflow_cpu,32,3624432
3052,1486,2295,1,6.041350845,tensorflow_cpu,64,3410370
3053,463,97,1,1.571935104,tensorflow_cpu,8,44911
3054,344,1813,1,3.598976073,tensorflow_cpu,8,623672
3055,319,253,1,1.432848706,tensorflow_cpu,256,80707
3056,1162,2008,1,4.589620158,tensorflow_cpu,64,2333296
3057,2496,1897,1,7.856563657,tensorflow_cpu,64,4734912
3058,1015,417,1,1.991082186,tensorflow_cpu,64,423255
3059,2204,735,1,4.868917462,tensorflow_cpu,32,1619940
3060,1014,597,1,1.698699494,tensorflow_cpu,256,605358
3061,2112,1987,1,16.064386586,tensorflow_cpu,8,4196544
3062,962,209,1,1.682692325,tensorflow_cpu,64,201058
3063,2146,866,1,3.854383851,tensorflow_cpu,64,1858436
3064,110,2230,1,1.400591553,tensorflow_cpu,256,245300
3065,350,105,1,1.528195204,tensorflow_cpu,8,36750
3066,1543,1612,1,9.881735907,tensorflow_cpu,8,2487316
3067,1105,1785,1,5.66316454,tensorflow_cpu,32,1972425
3068,1991,906,1,5.468115968,tensorflow_cpu,32,1803846
3069,1552,2324,1,9.147560485,tensorflow_cpu,32,3606848
3070,2435,209,1,3.262728117,tensorflow_cpu,8,508915
3071,2213,682,1,2.338025328,tensorflow_cpu,256,1509266
3072,819,2279,1,5.381093524,tensorflow_cpu,32,1866501
3073,2382,2240,1,12.989449544,tensorflow_cpu,32,5335680
3074,2441,2454,1,14.132837497,tensorflow_cpu,32,5990214
3075,1377,1262,1,3.708690793,tensorflow_cpu,64,1737774
3076,1438,1838,1,2.916720386,tensorflow_cpu,256,2643044
3077,1144,2024,1,2.780057385,tensorflow_cpu,256,2315456
3078,70,1488,1,1.608698333,tensorflow_cpu,32,104160
3079,1109,1918,1,5.946495776,tensorflow_cpu,32,2127062
3080,84,831,1,1.624735879,tensorflow_cpu,8,69804
3081,767,1350,1,5.0716979,tensorflow_cpu,8,1035450
3082,2358,2230,1,4.867689784,tensorflow_cpu,256,5258340
3083,1000,2079,1,2.495307352,tensorflow_cpu,256,2079000
3084,2096,503,1,3.724150627,tensorflow_cpu,32,1054288
3085,2334,2189,1,4.804093909,tensorflow_cpu,256,5109126
3086,1455,669,1,1.962784908,tensorflow_cpu,256,973395
3087,981,151,1,1.586569143,tensorflow_cpu,64,148131
3088,996,1975,1,4.036494911,tensorflow_cpu,64,1967100
3089,2189,1174,1,3.035046398,tensorflow_cpu,256,2569886
3090,166,1365,1,1.399889859,tensorflow_cpu,256,226590
3091,669,618,1,1.603894739,tensorflow_cpu,256,413442
3092,35,2185,1,1.651399248,tensorflow_cpu,8,76475
3093,303,723,1,2.140780313,tensorflow_cpu,8,219069
3094,1247,1886,1,6.476311433,tensorflow_cpu,32,2351842
3095,302,2207,1,2.74218536,tensorflow_cpu,32,666514
3096,2208,1628,1,14.112279087,tensorflow_cpu,8,3594624
3097,1115,570,1,1.776755171,tensorflow_cpu,256,635550
3098,624,1236,1,2.98263906,tensorflow_cpu,32,771264
3099,1758,2116,1,9.434492113,tensorflow_cpu,32,3719928
3100,586,2409,1,2.221424866,tensorflow_cpu,256,1411674
3101,846,1688,1,2.26966378,tensorflow_cpu,256,1428048
3102,381,65,1,1.416344837,tensorflow_cpu,64,24765
3103,681,639,1,2.287609067,tensorflow_cpu,32,435159
3104,2359,378,1,1.97769891,tensorflow_cpu,256,891702
3105,1355,128,1,1.503739999,tensorflow_cpu,256,173440
3106,1053,1344,1,6.272521245,tensorflow_cpu,8,1415232
3107,2475,888,1,4.319001013,tensorflow_cpu,64,2197800
3108,1346,1887,1,6.984490338,tensorflow_cpu,32,2539902
3109,423,465,1,1.473966294,tensorflow_cpu,256,196695
3110,964,85,1,1.437245856,tensorflow_cpu,256,81940
3111,700,1776,1,1.982186426,tensorflow_cpu,256,1243200
3112,330,2453,1,4.215603242,tensorflow_cpu,8,809490
3113,1224,1293,1,6.871501508,tensorflow_cpu,8,1582632
3114,384,1810,1,3.84899537,tensorflow_cpu,8,695040
3115,2093,503,1,3.653810681,tensorflow_cpu,32,1052779
3116,2072,1089,1,2.886393263,tensorflow_cpu,256,2256408
3117,613,2068,1,2.091980606,tensorflow_cpu,256,1267684
3118,1449,1588,1,2.760026818,tensorflow_cpu,256,2301012
3119,1076,1666,1,5.129784784,tensorflow_cpu,32,1792616
3120,1910,284,1,2.620088572,tensorflow_cpu,32,542440
3121,1991,98,1,1.666139385,tensorflow_cpu,64,195118
3122,2140,674,1,4.49779059,tensorflow_cpu,32,1442360
3123,859,523,1,1.988851595,tensorflow_cpu,64,449257
3124,212,2358,1,1.995994117,tensorflow_cpu,64,499896
3125,294,1506,1,2.893736352,tensorflow_cpu,8,442764
3126,217,2415,1,2.404129097,tensorflow_cpu,32,524055
3127,2250,801,1,2.487454572,tensorflow_cpu,256,1802250
3128,1066,2346,1,10.062110541,tensorflow_cpu,8,2500836
3129,1042,503,1,3.217648608,tensorflow_cpu,8,524126
3130,2076,2353,1,18.710739088,tensorflow_cpu,8,4884828
3131,656,1765,1,5.402647554,tensorflow_cpu,8,1157840
3132,1669,2163,1,6.350006112,tensorflow_cpu,64,3610047
3133,719,2134,1,6.665731871,tensorflow_cpu,8,1534346
3134,755,418,1,2.049387382,tensorflow_cpu,32,315590
3135,1502,2249,1,5.967355033,tensorflow_cpu,64,3377998
3136,2256,1787,1,3.839225799,tensorflow_cpu,256,4031472
3137,1193,801,1,4.822317106,tensorflow_cpu,8,955593
3138,2238,1656,1,9.35133994,tensorflow_cpu,32,3706128
3139,1792,1689,1,12.159389387,tensorflow_cpu,8,3026688
3140,2499,1977,1,8.174688536,tensorflow_cpu,64,4940523
3141,565,578,1,1.591864186,tensorflow_cpu,256,326570
3142,196,950,1,1.810450749,tensorflow_cpu,32,186200
3143,1104,1462,1,2.397703697,tensorflow_cpu,256,1614048
3144,1064,1830,1,8.620007652,tensorflow_cpu,8,1947120
3145,1990,1899,1,14.923442462,tensorflow_cpu,8,3779010
3146,1750,2288,1,10.065939479,tensorflow_cpu,32,4004000
3147,1362,1996,1,3.101775257,tensorflow_cpu,256,2718552
3148,2426,1342,1,5.823477773,tensorflow_cpu,64,3255692
3149,2379,1798,1,7.168319729,tensorflow_cpu,64,4277442
3150,1085,1352,1,7.129559991,tensorflow_cpu,8,1466920
3151,951,1490,1,3.224088885,tensorflow_cpu,64,1416990
3152,1030,1998,1,5.944292625,tensorflow_cpu,32,2057940
3153,2461,1709,1,4.078800486,tensorflow_cpu,256,4205849
3154,894,1158,1,1.982224327,tensorflow_cpu,256,1035252
3155,961,1910,1,5.385084092,tensorflow_cpu,32,1835510
3156,1936,661,1,2.170785045,tensorflow_cpu,256,1279696
3157,1230,2057,1,4.801912634,tensorflow_cpu,64,2530110
3158,94,2401,1,1.387468361,tensorflow_cpu,256,225694
3159,1670,1060,1,3.792175741,tensorflow_cpu,64,1770200
3160,1309,2057,1,3.140908333,tensorflow_cpu,256,2692613
3161,393,132,1,1.420467763,tensorflow_cpu,256,51876
3162,1395,2096,1,5.257436457,tensorflow_cpu,64,2923920
3163,1130,733,1,2.486836243,tensorflow_cpu,64,828290
3164,1056,1438,1,4.699655686,tensorflow_cpu,32,1518528
3165,318,1569,1,1.645144308,tensorflow_cpu,256,498942
3166,2346,2493,1,9.215424044,tensorflow_cpu,64,5848578
3167,1689,1212,1,5.853658888,tensorflow_cpu,32,2047068
3168,2422,1645,1,6.661850223,tensorflow_cpu,64,3984190
3169,617,1149,1,3.933328711,tensorflow_cpu,8,708933
3170,1038,2063,1,2.832274441,tensorflow_cpu,256,2141394
3171,863,2466,1,4.22328819,tensorflow_cpu,64,2128158
3172,762,1337,1,5.000052507,tensorflow_cpu,8,1018794
3173,1526,316,1,2.03278069,tensorflow_cpu,64,482216
3174,1470,2388,1,6.016063616,tensorflow_cpu,64,3510360
3175,229,667,1,1.563493088,tensorflow_cpu,64,152743
3176,2441,1990,1,11.845383868,tensorflow_cpu,32,4857590
3177,1384,1415,1,4.043711252,tensorflow_cpu,64,1958360
3178,1163,302,1,1.870446945,tensorflow_cpu,64,351226
3179,1992,318,1,2.279559014,tensorflow_cpu,64,633456
3180,1642,2197,1,14.33876783,tensorflow_cpu,8,3607474
3181,232,1810,1,1.864903997,tensorflow_cpu,64,419920
3182,1718,1256,1,2.695267854,tensorflow_cpu,256,2157808
3183,488,2461,1,3.931452538,tensorflow_cpu,32,1200968
3184,1906,1925,1,6.264990273,tensorflow_cpu,64,3669050
3185,2443,422,1,5.050185727,tensorflow_cpu,8,1030946
3186,2472,1237,1,5.537825577,tensorflow_cpu,64,3057864
3187,2110,235,1,1.719461536,tensorflow_cpu,256,495850
3188,1517,560,1,1.88364228,tensorflow_cpu,256,849520
3189,2458,2203,1,13.319296622,tensorflow_cpu,32,5414974
3190,1828,2060,1,6.519519679,tensorflow_cpu,64,3765680
3191,2291,217,1,2.516302971,tensorflow_cpu,32,497147
3192,669,1196,1,2.460132458,tensorflow_cpu,64,800124
3193,142,2212,1,2.446839471,tensorflow_cpu,8,314104
3194,1994,223,1,1.660355326,tensorflow_cpu,256,444662
3195,113,2030,1,2.202095926,tensorflow_cpu,8,229390
3196,2159,815,1,7.554031557,tensorflow_cpu,8,1759585
3197,1701,1014,1,7.451329996,tensorflow_cpu,8,1724814
3198,667,1978,1,2.058704004,tensorflow_cpu,256,1319326
3199,855,420,1,2.696322429,tensorflow_cpu,8,359100
3200,999,994,1,7.577514648,tensorflow_gpu,8,993006
3201,1337,1610,1,3.842766782,tensorflow_gpu,64,2152570
3202,460,418,1,2.600845715,tensorflow_gpu,64,192280
3203,36,1926,1,1.910112479,tensorflow_gpu,256,69336
3204,650,2399,1,4.430926806,tensorflow_gpu,32,1559350
3205,1827,858,1,3.480371396,tensorflow_gpu,64,1567566
3206,2354,1246,1,2.978013021,tensorflow_gpu,256,2933084
3207,1477,1889,1,2.885176775,tensorflow_gpu,256,2790053
3208,2273,1230,1,17.219930314,tensorflow_gpu,8,2795790
3209,400,270,1,3.053371414,tensorflow_gpu,8,108000
3210,1466,89,1,3.209418287,tensorflow_gpu,8,130474
3211,524,42,1,2.526887434,tensorflow_gpu,64,22008
3212,2200,2276,1,5.733373381,tensorflow_gpu,64,5007200
3213,1147,2181,1,4.143110654,tensorflow_gpu,64,2501607
3214,1758,627,1,8.221408723,tensorflow_gpu,8,1102266
3215,122,1527,1,2.672917567,tensorflow_gpu,32,186294
3216,2434,2221,1,30.962921478,tensorflow_gpu,8,5405914
3217,1035,929,1,7.775504177,tensorflow_gpu,8,961515
3218,1385,1805,1,2.870726827,tensorflow_gpu,256,2499925
3219,565,659,1,2.704650774,tensorflow_gpu,64,372335
3220,1823,2057,1,3.11263881,tensorflow_gpu,256,3749911
3221,838,2258,1,4.887824471,tensorflow_gpu,32,1892204
3222,391,811,1,4.095298783,tensorflow_gpu,8,317101
3223,449,371,1,2.693272837,tensorflow_gpu,32,166579
3224,274,2197,1,2.835701441,tensorflow_gpu,64,601978
3225,1144,2151,1,3.99565375,tensorflow_gpu,64,2460744
3226,950,964,1,2.619033167,tensorflow_gpu,256,915800
3227,2299,1732,1,22.453801496,tensorflow_gpu,8,3981868
3228,912,899,1,3.028463379,tensorflow_gpu,64,819888
3229,901,1948,1,3.616610397,tensorflow_gpu,64,1755148
3230,1182,16,1,2.508121416,tensorflow_gpu,256,18912
3231,704,800,1,5.387453454,tensorflow_gpu,8,563200
3232,2292,1993,1,8.356900456,tensorflow_gpu,32,4567956
3233,2298,591,1,9.52773268,tensorflow_gpu,8,1358118
3234,1933,1977,1,7.340375743,tensorflow_gpu,32,3821541
3235,2173,1674,1,4.77158096,tensorflow_gpu,64,3637602
3236,378,1495,1,2.800388073,tensorflow_gpu,64,565110
3237,1035,2384,1,2.922648276,tensorflow_gpu,256,2467440
3238,2500,2257,1,3.379021133,tensorflow_gpu,256,5642500
3239,204,1529,1,2.873674649,tensorflow_gpu,32,311916
3240,2426,549,1,9.410547666,tensorflow_gpu,8,1331874
3241,1605,2446,1,23.573131759,tensorflow_gpu,8,3925830
3242,1451,2478,1,20.657447749,tensorflow_gpu,8,3595578
3243,1314,2178,1,17.894963573,tensorflow_gpu,8,2861892
3244,421,1569,1,2.565680454,tensorflow_gpu,256,660549
3245,2374,1933,1,5.440601445,tensorflow_gpu,64,4588942
3246,1303,1951,1,15.680360657,tensorflow_gpu,8,2542153
